MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Id,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasW,Heating_Grav,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_3.0,BsmtHalfBath_1.0,BsmtHalfBath_2.0,FullBath_1,FullBath_2,FullBath_3,FullBath_4,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60,1.0,70.0,8304,2,1,2,1,1.0,1,3,SawyerW,3,3,1.0,4,6,5,1997,1998,2,2,15.0,15.0,4,0.0,2697,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,941.0,941.0,941,896,0,1837,3,1,3,7,7.0,0,0,Attchd,1997.0,2,2.0,688.0,3,3,3,150,165,0,0,0,0,0,7,2006,WD,Normal
60,1.0,70.0,9370,2,1,3,1,1.0,1,3,SawyerW,3,3,1.0,4,6,5,1992,1993,2,2,7.0,7.0,4,0.0,2698,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,758.0,0.0,78.0,836.0,844,887,0,1731,3,1,4,7,7.0,0,0,Attchd,1992.0,2,2.0,462.0,3,3,3,307,85,0,0,224,0,3000,10,2006,WD,Family
120,1.0,50.0,7175,2,1,1,1,1.0,1,3,SawyerW,3,3,4.0,1,6,5,1990,1991,2,2,11.0,11.0,4,0.0,2699,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,904.0,0.0,494.0,1398.0,1398,0,0,1398,2,1,4,5,7.0,0,0,Attchd,1990.0,2,2.0,542.0,3,3,3,0,46,0,0,0,0,0,7,2006,WD,Normal
120,1.0,50.0,7175,2,1,1,1,1.0,1,3,SawyerW,3,3,4.0,1,6,5,1991,1991,2,2,11.0,11.0,4,0.0,2700,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,278.0,0.0,939.0,1217.0,1217,0,0,1217,2,1,4,5,7.0,0,0,Attchd,1991.0,2,2.0,484.0,3,3,3,0,64,0,0,0,0,0,6,2006,WD,Normal
60,1.0,,9019,2,1,2,1,1.0,1,3,SawyerW,9,3,1.0,4,6,5,1994,1994,2,2,15.0,15.0,4,0.0,2701,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,274.0,0.0,362.0,636.0,636,684,0,1320,3,1,4,6,7.0,0,0,Attchd,1994.0,3,2.0,472.0,3,3,3,0,40,0,0,0,0,0,7,2006,WD,Normal
20,1.0,70.0,9100,2,1,1,1,1.0,1,3,Sawyer,9,3,1.0,1,5,4,1962,1962,4,2,16.0,16.0,2,51.0,2702,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36.0,0.0,952.0,988.0,988,0,0,988,3,1,3,6,7.0,0,0,Detchd,1977.0,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,7,2006,WD,Normal
90,2.0,68.0,8927,2,1,1,1,1.0,1,3,Sawyer,9,3,,2,6,6,1977,1977,2,2,15.0,15.0,4,0.0,2703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1286,368,0,1654,4,2,3,10,7.0,0,0,Attchd,1977.0,2,2.0,528.0,3,3,3,0,0,0,0,0,0,0,8,2006,WD,Normal
20,1.0,,9240,2,1,2,1,1.0,1,3,Sawyer,3,3,1.0,1,5,6,1962,2002,4,2,7.0,7.0,4,0.0,2704,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,612.0,0.0,252.0,864.0,1211,0,0,1211,2,1,3,6,6.0,1,3,Detchd,1972.0,1,2.0,576.0,3,3,3,161,0,0,0,0,0,0,3,2006,WD,Normal
20,1.0,,9308,2,1,2,1,1.0,3,3,Sawyer,8,3,1.0,1,5,5,1965,1965,2,2,7.0,7.0,4,0.0,2705,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,554.0,0.0,430.0,984.0,984,0,0,984,3,1,3,5,7.0,0,0,Attchd,1965.0,1,1.0,310.0,3,3,3,0,0,0,0,0,0,0,7,2006,WD,Normal
20,1.0,65.0,8450,2,1,1,1,1.0,1,3,Sawyer,9,3,1.0,1,5,6,1968,1968,2,2,11.0,11.0,2,90.0,2706,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,162.0,270.0,450.0,882.0,909,0,0,909,3,1,3,5,7.0,0,0,Attchd,1968.0,1,1.0,294.0,3,3,3,0,155,0,0,0,0,0,11,2006,COD,Normal
20,1.0,,8638,2,1,2,1,1.0,1,3,Sawyer,9,3,1.0,1,5,6,1963,1963,2,2,7.0,7.0,4,0.0,2707,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,181.0,0.0,744.0,925.0,925,0,0,925,2,1,3,5,7.0,0,0,Detchd,1990.0,1,2.0,484.0,3,3,3,203,74,0,0,0,0,0,10,2006,WD,Normal
20,1.0,,13052,2,1,2,1,1.0,3,3,Sawyer,3,3,1.0,1,5,6,1965,1965,2,2,7.0,7.0,4,0.0,2708,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,712.0,0.0,312.0,1024.0,1024,0,0,1024,3,1,3,5,7.0,0,0,Attchd,1965.0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,1,2006,WD,Normal
20,1.0,,8020,2,1,2,1,1.0,1,3,Sawyer,3,3,1.0,1,5,6,1964,1964,2,2,7.0,7.0,4,0.0,2709,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,644.0,0.0,268.0,912.0,912,0,0,912,3,1,3,6,7.0,0,0,None,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,4,2006,WD,Normal
20,1.0,,8789,2,1,2,1,1.0,1,3,Sawyer,3,3,1.0,1,5,6,1967,1967,2,2,15.0,15.0,4,0.0,2710,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,659.0,0.0,253.0,912.0,941,0,0,941,3,1,3,6,7.0,1,1,Attchd,1967.0,1,1.0,288.0,3,3,3,64,0,0,0,0,0,0,6,2006,WD,Normal
80,1.0,100.0,14330,2,1,2,4,1.0,2,3,Veenker,3,3,1.0,8,7,4,1974,1974,2,2,17.0,16.0,2,145.0,2711,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1023.0,497.0,228.0,1748.0,2151,495,0,2646,3,1,4,9,4.0,4,3,Attchd,1974.0,2,2.0,550.0,3,3,3,641,100,0,0,0,800,0,1,2006,WD,Normal
60,1.0,105.0,11025,2,1,1,3,1.0,1,2,NoRidge,3,3,1.0,4,8,5,1992,1993,2,2,7.0,8.0,2,692.0,2712,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1118.0,0.0,216.0,1334.0,1520,1306,0,2826,3,1,4,9,7.0,3,3,Attchd,1992.0,2,3.0,888.0,3,3,3,177,208,186,0,0,0,0,10,2006,WD,Normal
120,4.0,34.0,3628,2,2,1,1,1.0,1,3,Somerst,3,3,4.0,1,7,5,2004,2004,2,2,9.0,9.0,4,0.0,2713,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,1,1,4,5,7.0,1,4,Attchd,2004.0,2,2.0,588.0,3,3,3,0,191,0,0,0,0,0,5,2006,WD,Normal
160,4.0,24.0,2544,2,2,1,1,1.0,1,3,Somerst,3,3,,4,7,5,2005,2005,2,2,9.0,9.0,4,0.0,2714,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,600.0,600.0,520,623,80,1223,2,1,4,4,7.0,0,0,Detchd,2005.0,2,2.0,480.0,3,3,3,0,166,0,0,0,0,0,7,2006,WD,Normal
160,4.0,,2998,2,1,1,1,1.0,1,3,Somerst,3,3,4.0,4,6,5,2000,2000,2,2,9.0,9.0,2,513.0,2715,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,353.0,0.0,403.0,756.0,768,756,0,1524,2,1,4,4,7.0,0,0,Detchd,2000.0,1,2.0,440.0,3,3,3,0,32,0,0,0,0,0,6,2006,WD,Normal
160,4.0,,4447,2,1,2,1,1.0,4,3,Somerst,3,3,4.0,4,7,5,2003,2003,2,2,15.0,15.0,4,0.0,2716,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,530.0,530.0,530,550,0,1080,2,1,4,4,7.0,0,0,Attchd,2003.0,2,2.0,496.0,3,3,3,0,50,0,0,0,0,0,7,2006,WD,Normal
60,4.0,114.0,8314,2,2,2,1,1.0,2,3,Somerst,3,3,1.0,4,7,5,1997,1998,4,2,16.0,16.0,4,0.0,2717,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,569.0,569.0,854,840,0,1694,3,1,4,6,7.0,1,3,BuiltIn,1997.0,1,1.0,434.0,3,3,3,0,382,0,0,110,0,0,11,2006,WD,Normal
20,4.0,60.0,7180,2,2,2,1,1.0,1,3,Somerst,3,3,1.0,1,8,5,2001,2002,2,2,6.0,,4,0.0,2718,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1568.0,1568.0,1568,0,0,1568,3,1,4,6,7.0,1,3,Attchd,2001.0,2,2.0,564.0,3,3,3,0,266,0,0,0,0,0,9,2006,WD,Normal
190,1.0,79.0,13110,2,1,2,1,1.0,2,3,NWAmes,5,2,,1,5,6,1972,1972,2,2,11.0,11.0,2,144.0,2719,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,962.0,0.0,191.0,1153.0,1193,0,0,1193,2,1,3,6,7.0,0,0,Attchd,1972.0,3,2.0,501.0,3,3,3,140,153,0,0,0,0,0,7,2006,WD,Normal
20,1.0,78.0,10140,2,1,1,1,1.0,1,3,NWAmes,5,3,1.0,1,7,6,1967,1967,4,2,7.0,7.0,2,264.0,2720,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,553.0,68.0,713.0,1334.0,1334,0,0,1334,3,1,3,7,7.0,0,0,Attchd,1967.0,2,2.0,477.0,3,3,3,0,20,35,0,264,0,0,4,2006,WD,Normal
20,1.0,80.0,9600,2,1,1,1,1.0,2,3,NAmes,2,3,1.0,1,5,5,1968,1968,2,2,9.0,9.0,4,0.0,2721,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,758.0,0.0,293.0,1051.0,1051,0,0,1051,3,1,3,6,7.0,0,0,Attchd,1968.0,2,2.0,504.0,3,3,3,0,0,0,0,0,0,0,7,2006,WD,Normal
60,1.0,72.0,8640,2,1,1,1,1.0,1,3,NAmes,2,3,1.0,4,5,5,1968,1968,2,2,7.0,7.0,2,300.0,2722,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,361.0,483.0,56.0,900.0,884,886,0,1770,4,1,3,7,7.0,0,0,Attchd,1968.0,2,2.0,530.0,3,3,3,0,60,0,0,270,0,455,6,2006,WD,Normal
20,1.0,78.0,9360,2,1,1,1,1.0,1,3,NAmes,2,3,1.0,1,6,7,1968,2004,4,2,7.0,7.0,2,203.0,2723,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,760.0,0.0,216.0,976.0,976,0,0,976,2,1,4,4,7.0,1,2,Attchd,1968.0,2,2.0,504.0,3,3,3,94,0,0,0,0,0,0,8,2006,WD,Abnorml
85,1.0,70.0,8400,2,1,1,1,1.0,1,3,NAmes,2,3,1.0,7,5,6,1968,1968,2,2,7.0,7.0,4,0.0,2724,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,744.0,0.0,89.0,833.0,898,0,0,898,3,1,3,6,7.0,0,0,Attchd,1968.0,2,1.0,326.0,3,3,3,143,0,0,0,0,0,0,8,2006,WD,Normal
20,1.0,,9759,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1966,1966,2,2,11.0,11.0,4,0.0,2725,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,799.0,0.0,252.0,1051.0,1051,0,0,1051,3,1,3,6,7.0,0,0,Attchd,1966.0,2,1.0,264.0,3,3,3,182,88,0,0,0,0,0,3,2006,WD,Normal
80,1.0,80.0,9600,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,8,5,7,1967,1967,2,2,9.0,9.0,2,140.0,2726,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,602.0,402.0,137.0,1141.0,1141,0,0,1141,3,1,3,6,7.0,0,0,Attchd,1967.0,1,1.0,568.0,3,3,3,0,78,0,0,0,0,0,7,2006,WD,Normal
190,1.0,80.0,8800,2,1,1,1,1.0,1,3,NAmes,5,3,,1,6,7,1965,2000,4,2,4.0,15.0,4,0.0,2727,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,901.0,252.0,34.0,1187.0,1565,0,0,1565,3,1,4,7,6.0,2,3,Attchd,1965.0,2,1.0,299.0,3,3,3,200,25,211,0,0,0,460,6,2006,WD,Abnorml
20,1.0,,10368,2,1,2,1,1.0,3,3,NAmes,3,3,1.0,1,6,6,1964,1964,4,2,7.0,7.0,2,112.0,2728,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,260.0,748.0,0.0,1008.0,1488,0,0,1488,3,1,3,7,7.0,1,4,Attchd,1964.0,3,2.0,430.0,3,3,3,154,60,0,0,0,0,0,4,2006,WD,Normal
60,1.0,85.0,9350,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,4,5,6,1964,1964,2,2,7.0,7.0,4,0.0,2729,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,360.0,0.0,360.0,720.0,720,720,0,1440,4,1,3,7,7.0,1,1,Attchd,1964.0,3,2.0,480.0,3,3,3,0,32,240,0,0,0,0,7,2006,WD,Normal
20,1.0,80.0,10800,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,7,1960,1960,4,2,16.0,16.0,2,88.0,2730,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,632.0,0.0,616.0,1248.0,1248,0,0,1248,3,1,3,6,7.0,0,0,Attchd,1960.0,1,1.0,286.0,3,3,3,0,0,0,0,0,0,0,5,2006,WD,Normal
30,1.0,60.0,8550,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,8,1934,1950,2,2,9.0,9.0,4,0.0,2731,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,574.0,0.0,242.0,816.0,816,0,0,816,2,1,3,4,7.0,1,2,Attchd,1949.0,1,1.0,240.0,3,3,3,228,0,40,0,0,0,0,7,2006,WD,Normal
20,1.0,68.0,9724,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,7,1947,1950,4,2,4.0,4.0,4,0.0,2732,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,938.0,938.0,1043,0,0,1043,2,1,3,5,7.0,1,4,Detchd,1947.0,1,1.0,273.0,3,3,3,125,48,0,0,0,0,0,5,2006,WD,Normal
20,1.0,80.0,9600,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1961,1990,2,2,17.0,,4,0.0,2733,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,915.0,0.0,336.0,1251.0,1433,0,0,1433,3,1,3,7,6.0,1,4,Attchd,1961.0,1,2.0,441.0,3,3,3,144,0,205,0,0,0,0,6,2006,WD,Normal
20,1.0,89.0,10858,2,1,1,1,1.0,2,3,NAmes,2,3,1.0,1,5,6,1952,1952,2,2,16.0,11.0,5,150.0,2734,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,2,1,3,6,6.0,1,4,Attchd,1952.0,2,1.0,240.0,3,3,3,0,40,324,0,0,0,0,7,2006,WD,Partial
20,1.0,80.0,9600,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1951,1951,2,2,7.0,7.0,5,144.0,2735,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,996.0,0.0,60.0,1056.0,1216,0,0,1216,3,1,3,7,7.0,0,0,Attchd,1951.0,2,1.0,280.0,3,3,3,0,0,0,0,0,0,0,5,2006,WD,Normal
60,1.0,79.0,9462,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,4,5,6,1949,1973,2,2,16.0,16.0,4,0.0,2736,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,704.0,704.0,1024,704,0,1728,3,1,3,7,6.0,1,4,Attchd,1949.0,1,1.0,234.0,3,3,3,245,60,0,0,0,0,0,7,2006,WD,Normal
20,1.0,82.0,9888,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1954,1975,2,2,9.0,9.0,4,0.0,2737,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,486.0,0.0,450.0,936.0,936,0,0,936,2,1,3,5,7.0,0,0,Attchd,1954.0,1,1.0,240.0,3,3,3,0,0,160,0,0,0,0,3,2006,WD,Normal
90,1.0,,8917,2,1,2,1,1.0,1,3,NAmes,3,3,,1,5,5,1967,1967,2,2,11.0,11.0,4,0.0,2738,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1584.0,1584.0,1584,0,0,1584,4,2,3,8,7.0,0,0,Detchd,1967.0,1,2.0,506.0,3,3,3,0,0,0,0,0,0,0,10,2006,WD,Normal
80,1.0,,12700,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,8,6,5,1964,1964,2,2,7.0,7.0,4,0.0,2739,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,939.0,0.0,307.0,1246.0,1246,0,0,1246,3,1,3,6,7.0,2,4,Attchd,1964.0,2,2.0,441.0,3,3,3,0,69,0,0,0,0,0,11,2006,WD,Normal
20,1.0,109.0,9723,2,1,2,1,1.0,2,3,NAmes,3,3,1.0,1,6,7,1963,1963,4,2,9.0,9.0,2,332.0,2740,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1008.0,1008.0,1008,0,0,1008,2,1,3,5,7.0,0,0,Attchd,1963.0,2,2.0,430.0,3,3,3,0,0,0,0,0,0,0,10,2006,WD,Normal
20,1.0,70.0,8400,2,1,1,1,1.0,2,3,NAmes,2,3,1.0,1,5,5,1957,1957,2,2,4.0,4.0,4,0.0,2741,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,623.0,0.0,556.0,1179.0,1364,0,0,1364,3,1,3,6,7.0,1,4,Attchd,1957.0,2,1.0,331.0,3,3,3,0,60,0,0,0,0,0,3,2006,WD,Normal
20,1.0,,9610,2,1,2,1,1.0,2,3,NAmes,2,3,1.0,1,6,6,1958,1958,4,2,16.0,16.0,2,632.0,2742,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,203.0,0.0,918.0,1121.0,1336,0,0,1336,3,1,3,7,7.0,1,3,Attchd,1958.0,2,2.0,488.0,3,3,3,80,0,0,0,0,0,0,12,2006,WD,Normal
80,1.0,125.0,10000,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,8,5,6,1956,1956,4,2,16.0,16.0,2,272.0,2743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,678.0,281.0,99.0,1058.0,1370,0,0,1370,3,1,3,6,7.0,1,3,Basment,1956.0,2,1.0,300.0,3,3,3,191,0,0,0,120,0,0,2,2006,WD,Normal
